seatId,sectionId,row,number,status,version
SEAT18376,SEC19,19,16,BOOKED,0
SEAT18377,SEC19,19,17,BOOKED,0
SEAT18378,SEC19,19,18,BOOKED,0
SEAT18379,SEC19,19,19,BOOKED,0
SEAT18380,SEC19,19,20,BOOKED,0
SEAT18381,SEC19,20,1,BOOKED,0
SEAT18382,SEC19,20,2,BOOKED,0
SEAT18383,SEC19,20,3,BOOKED,0
SEAT18384,SEC19,20,4,BOOKED,0
SEAT18385,SEC19,20,5,BOOKED,0
SEAT18386,SEC19,20,6,BOOKED,0
SEAT18387,SEC19,20,7,BOOKED,0
SEAT18388,SEC19,20,8,BOOKED,0
SEAT18389,SEC19,20,9,BOOKED,0
SEAT18390,SEC19,20,10,BOOKED,0
SEAT18391,SEC19,20,11,BOOKED,0
SEAT18392,SEC19,20,12,BOOKED,0
SEAT18393,SEC19,20,13,BOOKED,0
SEAT18394,SEC19,20,14,BOOKED,0
SEAT18395,SEC19,20,15,BOOKED,0
SEAT18396,SEC19,20,16,BOOKED,0
SEAT18397,SEC19,20,17,BOOKED,0
SEAT18398,SEC19,20,18,BOOKED,0
SEAT18399,SEC19,20,19,BOOKED,0
SEAT18400,SEC19,20,20,BOOKED,0
SEAT18401,SEC19,21,1,BOOKED,0
SEAT18402,SEC19,21,2,BOOKED,0
SEAT18403,SEC19,21,3,BOOKED,0
SEAT18404,SEC19,21,4,BOOKED,0
SEAT18405,SEC19,21,5,BOOKED,0
SEAT18406,SEC19,21,6,BOOKED,0
SEAT18407,SEC19,21,7,AVAILABLE,0
SEAT18408,SEC19,21,8,BOOKED,0
SEAT18409,SEC19,21,9,BOOKED,0
SEAT18410,SEC19,21,10,BOOKED,0
SEAT18411,SEC19,21,11,BOOKED,0
SEAT18412,SEC19,21,12,BOOKED,0
SEAT18413,SEC19,21,13,BOOKED,0
SEAT18414,SEC19,21,14,BOOKED,0
SEAT18415,SEC19,21,15,BOOKED,0
SEAT18416,SEC19,21,16,BOOKED,0
SEAT18417,SEC19,21,17,BOOKED,0
SEAT18418,SEC19,21,18,BOOKED,0
SEAT18419,SEC19,21,19,BOOKED,0
SEAT18420,SEC19,21,20,BOOKED,0
SEAT18421,SEC19,22,1,BOOKED,0
SEAT18422,SEC19,22,2,BOOKED,0
SEAT18423,SEC19,22,3,BOOKED,0
SEAT18424,SEC19,22,4,BOOKED,0
SEAT18425,SEC19,22,5,BOOKED,0
SEAT18426,SEC19,22,6,BOOKED,0
SEAT18427,SEC19,22,7,BOOKED,0
SEAT18428,SEC19,22,8,AVAILABLE,0
SEAT18429,SEC19,22,9,BOOKED,0
SEAT18430,SEC19,22,10,BOOKED,0
SEAT18431,SEC19,22,11,BOOKED,0
SEAT18432,SEC19,22,12,BOOKED,0
SEAT18433,SEC19,22,13,BOOKED,0
SEAT18434,SEC19,22,14,BOOKED,0
SEAT18435,SEC19,22,15,BOOKED,0
SEAT18436,SEC19,22,16,BOOKED,0
SEAT18437,SEC19,22,17,BOOKED,0
SEAT18438,SEC19,22,18,BOOKED,0
SEAT18439,SEC19,22,19,BOOKED,0
SEAT18440,SEC19,22,20,BOOKED,0
SEAT18441,SEC19,23,1,BOOKED,0
SEAT18442,SEC19,23,2,BOOKED,0
SEAT18443,SEC19,23,3,BOOKED,0
SEAT18444,SEC19,23,4,BOOKED,0
SEAT18445,SEC19,23,5,BOOKED,0
SEAT18446,SEC19,23,6,BOOKED,0
SEAT18447,SEC19,23,7,BOOKED,0
SEAT18448,SEC19,23,8,BOOKED,0
SEAT18449,SEC19,23,9,BOOKED,0
SEAT18450,SEC19,23,10,BOOKED,0
SEAT18451,SEC19,23,11,BOOKED,0
SEAT18452,SEC19,23,12,BOOKED,0
SEAT18453,SEC19,23,13,BOOKED,0
SEAT18454,SEC19,23,14,BOOKED,0
SEAT18455,SEC19,23,15,BOOKED,0
SEAT18456,SEC19,23,16,BOOKED,0
SEAT18457,SEC19,23,17,BOOKED,0
SEAT18458,SEC19,23,18,BOOKED,0
SEAT18459,SEC19,23,19,AVAILABLE,0
SEAT18460,SEC19,23,20,BOOKED,0
SEAT18461,SEC19,24,1,BOOKED,0
SEAT18462,SEC19,24,2,BOOKED,0
SEAT18463,SEC19,24,3,BOOKED,0
SEAT18464,SEC19,24,4,BOOKED,0
SEAT18465,SEC19,24,5,BOOKED,0
SEAT18466,SEC19,24,6,BOOKED,0
SEAT18467,SEC19,24,7,BOOKED,0
SEAT18468,SEC19,24,8,AVAILABLE,0
SEAT18469,SEC19,24,9,BOOKED,0
SEAT18470,SEC19,24,10,BOOKED,0
SEAT18471,SEC19,24,11,BOOKED,0
SEAT18472,SEC19,24,12,BOOKED,0
SEAT18473,SEC19,24,13,BOOKED,0
SEAT18474,SEC19,24,14,BOOKED,0
SEAT18475,SEC19,24,15,BOOKED,0
SEAT18476,SEC19,24,16,BOOKED,0
SEAT18477,SEC19,24,17,BOOKED,0
SEAT18478,SEC19,24,18,BOOKED,0
SEAT18479,SEC19,24,19,BOOKED,0
SEAT18480,SEC19,24,20,BOOKED,0
SEAT18481,SEC19,25,1,AVAILABLE,0
SEAT18482,SEC19,25,2,BOOKED,0
SEAT18483,SEC19,25,3,BOOKED,0
SEAT18484,SEC19,25,4,BOOKED,0
SEAT18485,SEC19,25,5,BOOKED,0
SEAT18486,SEC19,25,6,BOOKED,0
SEAT18487,SEC19,25,7,BOOKED,0
SEAT18488,SEC19,25,8,BOOKED,0
SEAT18489,SEC19,25,9,BOOKED,0
SEAT18490,SEC19,25,10,BOOKED,0
SEAT18491,SEC19,25,11,AVAILABLE,0
SEAT18492,SEC19,25,12,BOOKED,0
SEAT18493,SEC19,25,13,BOOKED,0
SEAT18494,SEC19,25,14,BOOKED,0
SEAT18495,SEC19,25,15,BOOKED,0
SEAT18496,SEC19,25,16,BOOKED,0
SEAT18497,SEC19,25,17,BOOKED,0
SEAT18498,SEC19,25,18,BOOKED,0
SEAT18499,SEC19,25,19,BOOKED,0
SEAT18500,SEC19,25,20,BOOKED,0
SEAT18501,SEC19,26,1,BOOKED,0
SEAT18502,SEC19,26,2,BOOKED,0
SEAT18503,SEC19,26,3,BOOKED,0
SEAT18504,SEC19,26,4,BOOKED,0
SEAT18505,SEC19,26,5,BOOKED,0
SEAT18506,SEC19,26,6,BOOKED,0
SEAT18507,SEC19,26,7,BOOKED,0
SEAT18508,SEC19,26,8,BOOKED,0
SEAT18509,SEC19,26,9,BOOKED,0
SEAT18510,SEC19,26,10,BOOKED,0
SEAT18511,SEC19,26,11,BOOKED,0
SEAT18512,SEC19,26,12,BOOKED,0
SEAT18513,SEC19,26,13,BOOKED,0
SEAT18514,SEC19,26,14,BOOKED,0
SEAT18515,SEC19,26,15,BOOKED,0
SEAT18516,SEC19,26,16,BOOKED,0
SEAT18517,SEC19,26,17,BOOKED,0
SEAT18518,SEC19,26,18,BOOKED,0
SEAT18519,SEC19,26,19,BOOKED,0
SEAT18520,SEC19,26,20,BOOKED,0
SEAT18521,SEC19,27,1,BOOKED,0
SEAT18522,SEC19,27,2,BOOKED,0
SEAT18523,SEC19,27,3,BOOKED,0
SEAT18524,SEC19,27,4,BOOKED,0
SEAT18525,SEC19,27,5,BOOKED,0
SEAT18526,SEC19,27,6,BOOKED,0
SEAT18527,SEC19,27,7,BOOKED,0
SEAT18528,SEC19,27,8,BOOKED,0
SEAT18529,SEC19,27,9,BOOKED,0
SEAT18530,SEC19,27,10,BOOKED,0
SEAT18531,SEC19,27,11,BOOKED,0
SEAT18532,SEC19,27,12,BOOKED,0
SEAT18533,SEC19,27,13,BOOKED,0
SEAT18534,SEC19,27,14,BOOKED,0
SEAT18535,SEC19,27,15,BOOKED,0
SEAT18536,SEC19,27,16,BOOKED,0
SEAT18537,SEC19,27,17,BOOKED,0
SEAT18538,SEC19,27,18,BOOKED,0
SEAT18539,SEC19,27,19,BOOKED,0
SEAT18540,SEC19,27,20,BOOKED,0
SEAT18541,SEC19,28,1,BOOKED,0
SEAT18542,SEC19,28,2,BOOKED,0
SEAT18543,SEC19,28,3,BOOKED,0
SEAT18544,SEC19,28,4,BOOKED,0
SEAT18545,SEC19,28,5,BOOKED,0
SEAT18546,SEC19,28,6,BOOKED,0
SEAT18547,SEC19,28,7,BOOKED,0
SEAT18548,SEC19,28,8,BOOKED,0
SEAT18549,SEC19,28,9,BOOKED,0
SEAT18550,SEC19,28,10,BOOKED,0
SEAT18551,SEC19,28,11,BOOKED,0
SEAT18552,SEC19,28,12,BOOKED,0
SEAT18553,SEC19,28,13,BOOKED,0
SEAT18554,SEC19,28,14,BOOKED,0
SEAT18555,SEC19,28,15,BOOKED,0
SEAT18556,SEC19,28,16,BOOKED,0
SEAT18557,SEC19,28,17,BOOKED,0
SEAT18558,SEC19,28,18,BOOKED,0
SEAT18559,SEC19,28,19,BOOKED,0
SEAT18560,SEC19,28,20,BOOKED,0
SEAT18561,SEC19,29,1,BOOKED,0
SEAT18562,SEC19,29,2,BOOKED,0
SEAT18563,SEC19,29,3,BOOKED,0
SEAT18564,SEC19,29,4,BOOKED,0
SEAT18565,SEC19,29,5,BOOKED,0
SEAT18566,SEC19,29,6,BOOKED,0
SEAT18567,SEC19,29,7,BOOKED,0
SEAT18568,SEC19,29,8,BOOKED,0
SEAT18569,SEC19,29,9,BOOKED,0
SEAT18570,SEC19,29,10,BOOKED,0
SEAT18571,SEC19,29,11,BOOKED,0
SEAT18572,SEC19,29,12,BOOKED,0
SEAT18573,SEC19,29,13,BOOKED,0
SEAT18574,SEC19,29,14,BOOKED,0
SEAT18575,SEC19,29,15,BOOKED,0
SEAT18576,SEC19,29,16,BOOKED,0
SEAT18577,SEC19,29,17,BOOKED,0
SEAT18578,SEC19,29,18,BOOKED,0
SEAT18579,SEC19,29,19,BOOKED,0
SEAT18580,SEC19,29,20,BOOKED,0
SEAT18581,SEC19,30,1,BOOKED,0
SEAT18582,SEC19,30,2,BOOKED,0
SEAT18583,SEC19,30,3,BOOKED,0
SEAT18584,SEC19,30,4,BOOKED,0
SEAT18585,SEC19,30,5,BOOKED,0
SEAT18586,SEC19,30,6,BOOKED,0
SEAT18587,SEC19,30,7,BOOKED,0
SEAT18588,SEC19,30,8,BOOKED,0
SEAT18589,SEC19,30,9,BOOKED,0
SEAT18590,SEC19,30,10,BOOKED,0
SEAT18591,SEC19,30,11,BOOKED,0
SEAT18592,SEC19,30,12,BOOKED,0
SEAT18593,SEC19,30,13,BOOKED,0
SEAT18594,SEC19,30,14,BOOKED,0
SEAT18595,SEC19,30,15,BOOKED,0
SEAT18596,SEC19,30,16,BOOKED,0
SEAT18597,SEC19,30,17,BOOKED,0
SEAT18598,SEC19,30,18,BOOKED,0
SEAT18599,SEC19,30,19,BOOKED,0
SEAT18600,SEC19,30,20,BOOKED,0
SEAT18601,SEC19,31,1,BOOKED,0
SEAT18602,SEC19,31,2,BOOKED,0
SEAT18603,SEC19,31,3,BOOKED,0
SEAT18604,SEC19,31,4,BOOKED,0
SEAT18605,SEC19,31,5,BOOKED,0
SEAT18606,SEC19,31,6,BOOKED,0
SEAT18607,SEC19,31,7,BOOKED,0
SEAT18608,SEC19,31,8,BOOKED,0
SEAT18609,SEC19,31,9,BOOKED,0
SEAT18610,SEC19,31,10,BOOKED,0
SEAT18611,SEC19,31,11,BOOKED,0
SEAT18612,SEC19,31,12,BOOKED,0
SEAT18613,SEC19,31,13,BOOKED,0
SEAT18614,SEC19,31,14,BOOKED,0
SEAT18615,SEC19,31,15,BOOKED,0
SEAT18616,SEC19,31,16,BOOKED,0
SEAT18617,SEC19,31,17,BOOKED,0
SEAT18618,SEC19,31,18,AVAILABLE,0
SEAT18619,SEC19,31,19,BOOKED,0
SEAT18620,SEC19,31,20,BOOKED,0
SEAT18621,SEC19,32,1,BOOKED,0
SEAT18622,SEC19,32,2,BOOKED,0
SEAT18623,SEC19,32,3,BOOKED,0
SEAT18624,SEC19,32,4,BOOKED,0
SEAT18625,SEC19,32,5,BOOKED,0
SEAT18626,SEC19,32,6,BOOKED,0
SEAT18627,SEC19,32,7,BOOKED,0
SEAT18628,SEC19,32,8,BOOKED,0
SEAT18629,SEC19,32,9,BOOKED,0
SEAT18630,SEC19,32,10,BOOKED,0
SEAT18631,SEC19,32,11,BOOKED,0
SEAT18632,SEC19,32,12,BOOKED,0
SEAT18633,SEC19,32,13,BOOKED,0
SEAT18634,SEC19,32,14,BOOKED,0
SEAT18635,SEC19,32,15,BOOKED,0
SEAT18636,SEC19,32,16,BOOKED,0
SEAT18637,SEC19,32,17,AVAILABLE,0
SEAT18638,SEC19,32,18,BOOKED,0
SEAT18639,SEC19,32,19,BOOKED,0
SEAT18640,SEC19,32,20,BOOKED,0
SEAT18641,SEC19,33,1,BOOKED,0
SEAT18642,SEC19,33,2,BOOKED,0
SEAT18643,SEC19,33,3,BOOKED,0
SEAT18644,SEC19,33,4,BOOKED,0
SEAT18645,SEC19,33,5,BOOKED,0
SEAT18646,SEC19,33,6,BOOKED,0
SEAT18647,SEC19,33,7,BOOKED,0
SEAT18648,SEC19,33,8,BOOKED,0
SEAT18649,SEC19,33,9,BOOKED,0
SEAT18650,SEC19,33,10,BOOKED,0
SEAT18651,SEC19,33,11,BOOKED,0
SEAT18652,SEC19,33,12,BOOKED,0
SEAT18653,SEC19,33,13,BOOKED,0
SEAT18654,SEC19,33,14,BOOKED,0
SEAT18655,SEC19,33,15,BOOKED,0
SEAT18656,SEC19,33,16,BOOKED,0
SEAT18657,SEC19,33,17,BOOKED,0
SEAT18658,SEC19,33,18,BOOKED,0
SEAT18659,SEC19,33,19,BOOKED,0
SEAT18660,SEC19,33,20,BOOKED,0
SEAT18661,SEC19,34,1,BOOKED,0
SEAT18662,SEC19,34,2,BOOKED,0
SEAT18663,SEC19,34,3,BOOKED,0
SEAT18664,SEC19,34,4,BOOKED,0
SEAT18665,SEC19,34,5,BOOKED,0
SEAT18666,SEC19,34,6,BOOKED,0
SEAT18667,SEC19,34,7,BOOKED,0
SEAT18668,SEC19,34,8,BOOKED,0
SEAT18669,SEC19,34,9,BOOKED,0
SEAT18670,SEC19,34,10,BOOKED,0
SEAT18671,SEC19,34,11,BOOKED,0
SEAT18672,SEC19,34,12,BOOKED,0
SEAT18673,SEC19,34,13,BOOKED,0
SEAT18674,SEC19,34,14,BOOKED,0
SEAT18675,SEC19,34,15,BOOKED,0
SEAT18676,SEC19,34,16,BOOKED,0
SEAT18677,SEC19,34,17,BOOKED,0
SEAT18678,SEC19,34,18,BOOKED,0
SEAT18679,SEC19,34,19,BOOKED,0
SEAT18680,SEC19,34,20,BOOKED,0
SEAT18681,SEC19,35,1,BOOKED,0
SEAT18682,SEC19,35,2,BOOKED,0
SEAT18683,SEC19,35,3,BOOKED,0
SEAT18684,SEC19,35,4,BOOKED,0
SEAT18685,SEC19,35,5,BOOKED,0
SEAT18686,SEC19,35,6,BOOKED,0
SEAT18687,SEC19,35,7,BOOKED,0
SEAT18688,SEC19,35,8,BOOKED,0
SEAT18689,SEC19,35,9,BOOKED,0
SEAT18690,SEC19,35,10,BOOKED,0
SEAT18691,SEC19,35,11,BOOKED,0
SEAT18692,SEC19,35,12,BOOKED,0
SEAT18693,SEC19,35,13,BOOKED,0
SEAT18694,SEC19,35,14,BOOKED,0
SEAT18695,SEC19,35,15,BOOKED,0
SEAT18696,SEC19,35,16,BOOKED,0
SEAT18697,SEC19,35,17,BOOKED,0
SEAT18698,SEC19,35,18,BOOKED,0
SEAT18699,SEC19,35,19,BOOKED,0
SEAT18700,SEC19,35,20,BOOKED,0
SEAT18701,SEC19,36,1,BOOKED,0
SEAT18702,SEC19,36,2,BOOKED,0
SEAT18703,SEC19,36,3,BOOKED,0
SEAT18704,SEC19,36,4,BOOKED,0
SEAT18705,SEC19,36,5,BOOKED,0
SEAT18706,SEC19,36,6,BOOKED,0
SEAT18707,SEC19,36,7,BOOKED,0
SEAT18708,SEC19,36,8,BOOKED,0
SEAT18709,SEC19,36,9,BOOKED,0
SEAT18710,SEC19,36,10,BOOKED,0
SEAT18711,SEC19,36,11,BOOKED,0
SEAT18712,SEC19,36,12,BOOKED,0
SEAT18713,SEC19,36,13,BOOKED,0
SEAT18714,SEC19,36,14,BOOKED,0
SEAT18715,SEC19,36,15,BOOKED,0
SEAT18716,SEC19,36,16,BOOKED,0
SEAT18717,SEC19,36,17,BOOKED,0
SEAT18718,SEC19,36,18,BOOKED,0
SEAT18719,SEC19,36,19,BOOKED,0
SEAT18720,SEC19,36,20,BOOKED,0
SEAT18721,SEC19,37,1,BOOKED,0
SEAT18722,SEC19,37,2,BOOKED,0
SEAT18723,SEC19,37,3,BOOKED,0
SEAT18724,SEC19,37,4,BOOKED,0
SEAT18725,SEC19,37,5,BOOKED,0
SEAT18726,SEC19,37,6,BOOKED,0
SEAT18727,SEC19,37,7,BOOKED,0
SEAT18728,SEC19,37,8,BOOKED,0
SEAT18729,SEC19,37,9,BOOKED,0
SEAT18730,SEC19,37,10,BOOKED,0
SEAT18731,SEC19,37,11,BOOKED,0
SEAT18732,SEC19,37,12,BOOKED,0
SEAT18733,SEC19,37,13,BOOKED,0
SEAT18734,SEC19,37,14,BOOKED,0
SEAT18735,SEC19,37,15,AVAILABLE,0
SEAT18736,SEC19,37,16,BOOKED,0
SEAT18737,SEC19,37,17,BOOKED,0
SEAT18738,SEC19,37,18,BOOKED,0
SEAT18739,SEC19,37,19,BOOKED,0
SEAT18740,SEC19,37,20,BOOKED,0
SEAT18741,SEC19,38,1,BOOKED,0
SEAT18742,SEC19,38,2,BOOKED,0
SEAT18743,SEC19,38,3,BOOKED,0
SEAT18744,SEC19,38,4,BOOKED,0
SEAT18745,SEC19,38,5,BOOKED,0
SEAT18746,SEC19,38,6,BOOKED,0
SEAT18747,SEC19,38,7,BOOKED,0
SEAT18748,SEC19,38,8,BOOKED,0
SEAT18749,SEC19,38,9,BOOKED,0
SEAT18750,SEC19,38,10,BOOKED,0
SEAT18751,SEC19,38,11,BOOKED,0
SEAT18752,SEC19,38,12,BOOKED,0
SEAT18753,SEC19,38,13,BOOKED,0
SEAT18754,SEC19,38,14,BOOKED,0
SEAT18755,SEC19,38,15,BOOKED,0
SEAT18756,SEC19,38,16,BOOKED,0
SEAT18757,SEC19,38,17,BOOKED,0
SEAT18758,SEC19,38,18,BOOKED,0
SEAT18759,SEC19,38,19,BOOKED,0
SEAT18760,SEC19,38,20,BOOKED,0
SEAT18761,SEC19,39,1,BOOKED,0
SEAT18762,SEC19,39,2,BOOKED,0
SEAT18763,SEC19,39,3,BOOKED,0
SEAT18764,SEC19,39,4,BOOKED,0
SEAT18765,SEC19,39,5,BOOKED,0
SEAT18766,SEC19,39,6,BOOKED,0
SEAT18767,SEC19,39,7,BOOKED,0
SEAT18768,SEC19,39,8,BOOKED,0
SEAT18769,SEC19,39,9,BOOKED,0
SEAT18770,SEC19,39,10,BOOKED,0
SEAT18771,SEC19,39,11,BOOKED,0
SEAT18772,SEC19,39,12,BOOKED,0
SEAT18773,SEC19,39,13,BOOKED,0
SEAT18774,SEC19,39,14,BOOKED,0
SEAT18775,SEC19,39,15,BOOKED,0
SEAT18776,SEC19,39,16,BOOKED,0
SEAT18777,SEC19,39,17,BOOKED,0
SEAT18778,SEC19,39,18,BOOKED,0
SEAT18779,SEC19,39,19,BOOKED,0
SEAT18780,SEC19,39,20,BOOKED,0
SEAT18781,SEC19,40,1,BOOKED,0
SEAT18782,SEC19,40,2,BOOKED,0
SEAT18783,SEC19,40,3,BOOKED,0
SEAT18784,SEC19,40,4,BOOKED,0
SEAT18785,SEC19,40,5,BOOKED,0
SEAT18786,SEC19,40,6,BOOKED,0
SEAT18787,SEC19,40,7,BOOKED,0
SEAT18788,SEC19,40,8,BOOKED,0
SEAT18789,SEC19,40,9,BOOKED,0
SEAT18790,SEC19,40,10,BOOKED,0
SEAT18791,SEC19,40,11,BOOKED,0
SEAT18792,SEC19,40,12,BOOKED,0
SEAT18793,SEC19,40,13,BOOKED,0
SEAT18794,SEC19,40,14,BOOKED,0
SEAT18795,SEC19,40,15,BOOKED,0
SEAT18796,SEC19,40,16,BOOKED,0
SEAT18797,SEC19,40,17,BOOKED,0
SEAT18798,SEC19,40,18,BOOKED,0
SEAT18799,SEC19,40,19,BOOKED,0
SEAT18800,SEC19,40,20,BOOKED,0
SEAT18801,SEC19,41,1,BOOKED,0
SEAT18802,SEC19,41,2,BOOKED,0
SEAT18803,SEC19,41,3,BOOKED,0
SEAT18804,SEC19,41,4,BOOKED,0
SEAT18805,SEC19,41,5,BOOKED,0
SEAT18806,SEC19,41,6,AVAILABLE,0
SEAT18807,SEC19,41,7,BOOKED,0
SEAT18808,SEC19,41,8,BOOKED,0
SEAT18809,SEC19,41,9,BOOKED,0
SEAT18810,SEC19,41,10,BOOKED,0
SEAT18811,SEC19,41,11,BOOKED,0
SEAT18812,SEC19,41,12,BOOKED,0
SEAT18813,SEC19,41,13,BOOKED,0
SEAT18814,SEC19,41,14,BOOKED,0
SEAT18815,SEC19,41,15,BOOKED,0
SEAT18816,SEC19,41,16,BOOKED,0
SEAT18817,SEC19,41,17,BOOKED,0
SEAT18818,SEC19,41,18,BOOKED,0
SEAT18819,SEC19,41,19,BOOKED,0
SEAT18820,SEC19,41,20,BOOKED,0
SEAT18821,SEC19,42,1,BOOKED,0
SEAT18822,SEC19,42,2,BOOKED,0
SEAT18823,SEC19,42,3,BOOKED,0
SEAT18824,SEC19,42,4,BOOKED,0
SEAT18825,SEC19,42,5,BOOKED,0
SEAT18826,SEC19,42,6,BOOKED,0
SEAT18827,SEC19,42,7,BOOKED,0
SEAT18828,SEC19,42,8,BOOKED,0
SEAT18829,SEC19,42,9,BOOKED,0
SEAT18830,SEC19,42,10,BOOKED,0
SEAT18831,SEC19,42,11,BOOKED,0
SEAT18832,SEC19,42,12,BOOKED,0
SEAT18833,SEC19,42,13,BOOKED,0
SEAT18834,SEC19,42,14,AVAILABLE,0
SEAT18835,SEC19,42,15,BOOKED,0
SEAT18836,SEC19,42,16,AVAILABLE,0
SEAT18837,SEC19,42,17,BOOKED,0
SEAT18838,SEC19,42,18,BOOKED,0
SEAT18839,SEC19,42,19,BOOKED,0
SEAT18840,SEC19,42,20,BOOKED,0
SEAT18841,SEC19,43,1,BOOKED,0
SEAT18842,SEC19,43,2,BOOKED,0
SEAT18843,SEC19,43,3,BOOKED,0
SEAT18844,SEC19,43,4,BOOKED,0
SEAT18845,SEC19,43,5,BOOKED,0
SEAT18846,SEC19,43,6,BOOKED,0
SEAT18847,SEC19,43,7,BOOKED,0
SEAT18848,SEC19,43,8,BOOKED,0
SEAT18849,SEC19,43,9,AVAILABLE,0
SEAT18850,SEC19,43,10,BOOKED,0
SEAT18851,SEC19,43,11,BOOKED,0
SEAT18852,SEC19,43,12,BOOKED,0
SEAT18853,SEC19,43,13,BOOKED,0
SEAT18854,SEC19,43,14,BOOKED,0
SEAT18855,SEC19,43,15,BOOKED,0
SEAT18856,SEC19,43,16,BOOKED,0
SEAT18857,SEC19,43,17,BOOKED,0
SEAT18858,SEC19,43,18,BOOKED,0
SEAT18859,SEC19,43,19,BOOKED,0
SEAT18860,SEC19,43,20,BOOKED,0
SEAT18861,SEC19,44,1,BOOKED,0
SEAT18862,SEC19,44,2,BOOKED,0
SEAT18863,SEC19,44,3,BOOKED,0
SEAT18864,SEC19,44,4,BOOKED,0
SEAT18865,SEC19,44,5,BOOKED,0
SEAT18866,SEC19,44,6,BOOKED,0
SEAT18867,SEC19,44,7,BOOKED,0
SEAT18868,SEC19,44,8,BOOKED,0
SEAT18869,SEC19,44,9,BOOKED,0
SEAT18870,SEC19,44,10,BOOKED,0
SEAT18871,SEC19,44,11,BOOKED,0
SEAT18872,SEC19,44,12,BOOKED,0
SEAT18873,SEC19,44,13,BOOKED,0
SEAT18874,SEC19,44,14,BOOKED,0
SEAT18875,SEC19,44,15,AVAILABLE,0
SEAT18876,SEC19,44,16,BOOKED,0
SEAT18877,SEC19,44,17,BOOKED,0
SEAT18878,SEC19,44,18,BOOKED,0
SEAT18879,SEC19,44,19,BOOKED,0
SEAT18880,SEC19,44,20,BOOKED,0
SEAT18881,SEC19,45,1,BOOKED,0
SEAT18882,SEC19,45,2,BOOKED,0
SEAT18883,SEC19,45,3,BOOKED,0
SEAT18884,SEC19,45,4,BOOKED,0
SEAT18885,SEC19,45,5,BOOKED,0
SEAT18886,SEC19,45,6,BOOKED,0
SEAT18887,SEC19,45,7,BOOKED,0
SEAT18888,SEC19,45,8,BOOKED,0
SEAT18889,SEC19,45,9,BOOKED,0
SEAT18890,SEC19,45,10,BOOKED,0
SEAT18891,SEC19,45,11,BOOKED,0
SEAT18892,SEC19,45,12,BOOKED,0
SEAT18893,SEC19,45,13,BOOKED,0
SEAT18894,SEC19,45,14,BOOKED,0
SEAT18895,SEC19,45,15,BOOKED,0
SEAT18896,SEC19,45,16,BOOKED,0
SEAT18897,SEC19,45,17,BOOKED,0
SEAT18898,SEC19,45,18,BOOKED,0
SEAT18899,SEC19,45,19,BOOKED,0
SEAT18900,SEC19,45,20,BOOKED,0
SEAT18901,SEC19,46,1,BOOKED,0
SEAT18902,SEC19,46,2,BOOKED,0
SEAT18903,SEC19,46,3,BOOKED,0
SEAT18904,SEC19,46,4,BOOKED,0
SEAT18905,SEC19,46,5,BOOKED,0
SEAT18906,SEC19,46,6,BOOKED,0
SEAT18907,SEC19,46,7,BOOKED,0
SEAT18908,SEC19,46,8,BOOKED,0
SEAT18909,SEC19,46,9,BOOKED,0
SEAT18910,SEC19,46,10,BOOKED,0
SEAT18911,SEC19,46,11,BOOKED,0
SEAT18912,SEC19,46,12,BOOKED,0
SEAT18913,SEC19,46,13,BOOKED,0
SEAT18914,SEC19,46,14,BOOKED,0
SEAT18915,SEC19,46,15,BOOKED,0
SEAT18916,SEC19,46,16,BOOKED,0
SEAT18917,SEC19,46,17,BOOKED,0
SEAT18918,SEC19,46,18,BOOKED,0
SEAT18919,SEC19,46,19,BOOKED,0
SEAT18920,SEC19,46,20,BOOKED,0
SEAT18921,SEC19,47,1,BOOKED,0
SEAT18922,SEC19,47,2,BOOKED,0
SEAT18923,SEC19,47,3,BOOKED,0
SEAT18924,SEC19,47,4,BOOKED,0
SEAT18925,SEC19,47,5,BOOKED,0
SEAT18926,SEC19,47,6,BOOKED,0
SEAT18927,SEC19,47,7,BOOKED,0
SEAT18928,SEC19,47,8,BOOKED,0
SEAT18929,SEC19,47,9,BOOKED,0
SEAT18930,SEC19,47,10,BOOKED,0
SEAT18931,SEC19,47,11,BOOKED,0
SEAT18932,SEC19,47,12,AVAILABLE,0
SEAT18933,SEC19,47,13,BOOKED,0
SEAT18934,SEC19,47,14,BOOKED,0
SEAT18935,SEC19,47,15,BOOKED,0
SEAT18936,SEC19,47,16,AVAILABLE,0
SEAT18937,SEC19,47,17,BOOKED,0
SEAT18938,SEC19,47,18,BOOKED,0
SEAT18939,SEC19,47,19,BOOKED,0
SEAT18940,SEC19,47,20,BOOKED,0
SEAT18941,SEC19,48,1,BOOKED,0
SEAT18942,SEC19,48,2,BOOKED,0
SEAT18943,SEC19,48,3,BOOKED,0
SEAT18944,SEC19,48,4,BOOKED,0
SEAT18945,SEC19,48,5,BOOKED,0
SEAT18946,SEC19,48,6,BOOKED,0
SEAT18947,SEC19,48,7,BOOKED,0
SEAT18948,SEC19,48,8,BOOKED,0
SEAT18949,SEC19,48,9,BOOKED,0
SEAT18950,SEC19,48,10,BOOKED,0
SEAT18951,SEC19,48,11,BOOKED,0
SEAT18952,SEC19,48,12,BOOKED,0
SEAT18953,SEC19,48,13,BOOKED,0
SEAT18954,SEC19,48,14,BOOKED,0
SEAT18955,SEC19,48,15,BOOKED,0
SEAT18956,SEC19,48,16,BOOKED,0
